product_sku;title;content;rating;date
201435;Great Product!;I had originally purchased WestCo brand tambourines for my elementary music room, but returned them because the quality was lacking. These are what I bought instead and I love them! They have a nice sound and are of great quality. I highly recommend them!;5;12/19/2012 10:00
201436;"8"" tambourines.";I purchased these tambourines for two of my students who are learning an Italian Tarantella dance. They are great quality and look very professional. Extremely happy with them.;5;5/14/2012 10:00
201492;Great sound;Love this product, it is a great sound and a great price.;5;5/18/2013 10:00
201492;Tie dyed classic!;I had avoided this purchase because I had only see much larger and expensive ones.  This is a must have in any elementary music classroom!  The cost is a very worthwhile investment!;5;11/15/2011 10:00
201493;Great addition to our supply!;I am new at this school and I wanted to add to the already extensive instrument collection. We had a Halloween Concert and I ordered the Thunder Tube to use as a sound effect during one of the poetry readings and the kids loved it!;5;1/20/2013 10:00
201494;"Remo SP-0207-TS 7 x 2 1/4"" Thunder Tube, Starry Night";Great for making soundscapes.  Our art teacher especially liked the Starry Night decoration.;5;3/24/2012 10:00
201515;Triangle;The triangles have a quality sound and I like how the triangles have a nice mallet with a handle easy for play!;5;3/26/2013 10:00
201578;perfect for the young hand drummer!;I have used Remo Kids Tubanos in my Marimba Magic (R) classes for 5-10 year olds for many years. They have a good bass tone, as well as a crisper tone on the edge. With these 2 tones we can make many different patterns and challenge right and left hand coordination. I have Remo Kids Tubanos in perfect condition which have been used continuously for 20 years. These drums not only sound good, but are durable and will maintain their good sound.;5;10/22/2012 10:00
201578;this is cool.;"I know that all you snobs want the tunable drums, but this is a great way to inexpensively get your kids playing.

Mine is about twelve years old, and still working fine.

I reccomend highly.";5;3/18/2011 10:00
201578;Great Drum Value!;Agree with previous review: this is a great-sounding drum, with real highs and lows, built like a tank (mine has lasted over a decade), easily portable. What's not to like?;5;6/14/2011 10:00
201582;Great service and products;I have ordered 6 of the tuned Remo drums for our music room. It's great they are portable and the sound is good. Kids enjoy all 3 sizes and like hearing the different sounds. The shipping is very quick and the drums arrive in great boxes for storing in over the summer.;5;11/1/2012 10:00
201586;Remo 100 Series Tubano;Wonderful tone!  I will be purchasing more of this series in various sizes!;5;6/8/2012 10:00
201588;OH MAN!;The quality and sale price was AWESOME!  The shipping was fast and safe!  The sound of the drum is the best quality of anything in my classroom.  I will be looking to add more of these in the future!;5;11/14/2011 10:00
201588;Beautiful drum;It is a beautiful drum.  Sound is true. We love it;5;4/24/2012 10:00
201588;classroom favorite;classroom favorite;5;7/7/2021 13:01
201589;Happy!;I have been wanting to get this Remo tubano for several years! I love the sound with 3 distinct tones. It is sturdy but also easy to carry.  I highly recommend these tunable tubano by Remo.;5;1/13/2013 10:00
201592;Gorgeous drum;This drum is really beautiful and great sound.;5;5/17/2013 10:00
201592;Peanut Butter Jam instrument set;Great quality instruments for longevity and the kids love to play them!;5;1/17/2013 10:00
201592;Beautiful tone;As a percussionist and teacher I want the drums for my classroom to sing like a voice... these do just that. My students can easily move them because of the handle, and they tune easily with the included wrench. The molded feet allow the bottom of the drum to lift up off the ground, but also allow the instrument to be stable. Thank you REMO.;5;3/16/2013 10:00
201593;Great purchase!;These drums are exactly as I'd hoped!  They have a great, vibrant but warm sound with great resonance.  They are extremely versatile and look awesome, too!;5;4/26/2013 10:00
201594;Tubana drum;The Tubana's are great drums in my elementary music class;5;4/26/2012 10:00
201611;great product and service;I was able to order from the exhibitor at my state conference.  The quality is great and the service was fast and very friendly.;5;6/10/2011 10:00
201613;Latin Percussion LP208 Standard Vibraslap;It works great, just as expected.  My students enjoy using it.;5;3/19/2012 10:00
201613;Rich sound!;Very fun to play!  Also has a rich, exotic sound.  Children are captivated by this!;5;6/24/2011 10:00
201731;Palisono instruments;I have been a classroom music teacher for 7 years and I chose Palisono over rosewood bars because of their indestructibility in the hands of elementary students.  The customer service at West Music is incredible.  With a smile, they always rose to my challenging requests.  I would suggest that the hard, blue yarn mallets be the replacements for the white felt mallets.  White felt ones have a 2-3 year life span in the hands of grades 1-8. May West Music be a service to the music community for many years to come.;5;8/6/2011 10:00
201731;Excellent Choice for Music Therapists;This xylophone has a lovely sound quality and is very resilient in humid climates. I have a private practice for music therapy where I travel frequently around a very humid climate (Tampa Bay, FL). I've had this instrument for three years now and it is still in mint condition! I highly recommend it for other MTs-BC or teachers who travel between classrooms/schools.;5;4/19/2012 10:00
201738;Love the 2 octaves;I love the 2 octaves on the instrument, it allows me to put two students on one instrument which saves time getting out more instruments and money from having to buy another mallet instrument.  I can also rest easier with the fiberglass bars, knowing that my classroom is not an ideal climate for wood bars.;5;5/28/2011 10:00
